shipment_id,customer,warehouse_id,destination_region,dispatch_date,delivery_date,delivery_time_days,weight,carrier_name,shipment_status,delivery_mode,shipment_cost,delivery_accuracy_flag,damage_flag,cost_per_kg,delay_flag
S000904,V5555_33,PLANT12,PORT09,2024-12-19,2024-12-22,3,1.029,V444_0,Delivered,AIR   ,0.085,True,False,0.08,1
S000904,V5555_33,PLANT12,PORT09,2024-12-19,2024-12-22,3,1.029,V444_0,Delivered,AIR   ,1.499,True,False,1.46,1
S000904,V5555_33,PLANT12,PORT09,2024-12-19,2024-12-22,3,1.029,V444_0,Delivered,AIR   ,0.05,True,False,0.05,1
S000904,V5555_33,PLANT12,PORT09,2024-12-19,2024-12-21,2,1.029,V444_0,Delivered,AIR   ,3.455,True,False,3.36,0
S000904,V5555_33,PLANT12,PORT09,2024-12-19,2024-12-21,2,1.029,V444_0,Delivered,AIR   ,0.085,True,True,0.08,0
S000904,V5555_33,PLANT12,PORT09,2024-12-19,2024-12-21,2,1.029,V444_0,Delivered,AIR   ,1.499,True,False,1.46,0
S000904,V5555_33,PLANT12,PORT09,2024-12-19,2024-12-21,2,1.029,V444_0,Delivered,AIR   ,0.05,True,False,0.05,0
S000905,V5555_33,PLANT12,PORT09,2024-09-07,2024-09-10,3,1.029,V444_0,Delivered,AIR   ,3.455,True,False,3.36,1
S000905,V5555_33,PLANT12,PORT09,2024-09-07,2024-09-10,3,1.029,V444_0,Delivered,AIR   ,0.085,True,False,0.08,1
S000905,V5555_33,PLANT12,PORT09,2024-09-07,2024-09-10,3,1.029,V444_0,Delivered,AIR   ,1.499,True,False,1.46,1
S000905,V5555_33,PLANT12,PORT09,2024-09-07,2024-09-10,3,1.029,V444_0,Delivered,AIR   ,0.05,True,False,0.05,1
S000905,V5555_33,PLANT12,PORT09,2024-09-07,2024-09-09,2,1.029,V444_0,Delivered,AIR   ,3.455,True,False,3.36,0
S000905,V5555_33,PLANT12,PORT09,2024-09-07,2024-09-09,2,1.029,V444_0,Delivered,AIR   ,0.085,True,False,0.08,0
S000905,V5555_33,PLANT12,PORT09,2024-09-07,2024-09-09,2,1.029,V444_0,Delivered,AIR   ,1.499,True,False,1.46,0
S000905,V5555_33,PLANT12,PORT09,2024-09-07,2024-09-09,2,1.029,V444_0,Delivered,AIR   ,0.05,True,False,0.05,0
S000906,V5555_33,PLANT12,PORT09,2024-02-27,2024-03-01,3,2.058,V444_0,Delivered,AIR   ,3.455,True,False,1.68,1
S000906,V5555_33,PLANT12,PORT09,2024-02-27,2024-03-01,3,2.058,V444_0,Delivered,AIR   ,0.17,True,False,0.08,1
S000906,V5555_33,PLANT12,PORT09,2024-02-27,2024-03-01,3,2.058,V444_0,Delivered,AIR   ,1.499,True,False,0.73,1
S000906,V5555_33,PLANT12,PORT09,2024-02-27,2024-03-01,3,2.058,V444_0,Delivered,AIR   ,0.1,True,False,0.05,1
S000906,V5555_33,PLANT12,PORT09,2024-02-27,2024-02-29,2,2.058,V444_0,Delivered,AIR   ,3.455,True,False,1.68,0
S000906,V5555_33,PLANT12,PORT09,2024-02-27,2024-02-29,2,2.058,V444_0,Delivered,AIR   ,0.17,True,True,0.08,0
S000906,V5555_33,PLANT12,PORT09,2024-02-27,2024-02-29,2,2.058,V444_0,Delivered,AIR   ,1.499,True,False,0.73,0
S000906,V5555_33,PLANT12,PORT09,2024-02-27,2024-02-29,2,2.058,V444_0,Delivered,AIR   ,0.1,True,False,0.05,0
S000907,V5555_33,PLANT12,PORT09,2024-05-04,2024-05-07,3,1.029,V444_0,Delivered,AIR   ,3.455,True,False,3.36,1
S000907,V5555_33,PLANT12,PORT09,2024-05-04,2024-05-07,3,1.029,V444_0,Delivered,AIR   ,0.085,True,False,0.08,1
S000907,V5555_33,PLANT12,PORT09,2024-05-04,2024-05-07,3,1.029,V444_0,Delivered,AIR   ,1.499,True,False,1.46,1
S000907,V5555_33,PLANT12,PORT09,2024-05-04,2024-05-07,3,1.029,V444_0,Delivered,AIR   ,0.05,True,False,0.05,1
S000907,V5555_33,PLANT12,PORT09,2024-05-04,2024-05-06,2,1.029,V444_0,Delivered,AIR   ,3.455,True,False,3.36,0
S000907,V5555_33,PLANT12,PORT09,2024-05-04,2024-05-06,2,1.029,V444_0,Delivered,AIR   ,0.085,True,False,0.08,0
S000907,V5555_33,PLANT12,PORT09,2024-05-04,2024-05-06,2,1.029,V444_0,Delivered,AIR   ,1.499,True,False,1.46,0
S000907,V5555_33,PLANT12,PORT09,2024-05-04,2024-05-06,2,1.029,V444_0,Delivered,AIR   ,0.05,True,False,0.05,0
S000908,V5555_33,PLANT12,PORT09,2024-11-28,2024-12-01,3,1.029,V444_0,Delivered,AIR   ,3.455,True,False,3.36,1
S000908,V5555_33,PLANT12,PORT09,2024-11-28,2024-12-01,3,1.029,V444_0,Delivered,AIR   ,0.085,True,False,0.08,1
S000908,V5555_33,PLANT12,PORT09,2024-11-28,2024-12-01,3,1.029,V444_0,Delivered,AIR   ,1.499,True,False,1.46,1
S000908,V5555_33,PLANT12,PORT09,2024-11-28,2024-12-01,3,1.029,V444_0,Delivered,AIR   ,0.05,True,False,0.05,1
S000908,V5555_33,PLANT12,PORT09,2024-11-28,2024-11-30,2,1.029,V444_0,Delivered,AIR   ,3.455,True,False,3.36,0
S000908,V5555_33,PLANT12,PORT09,2024-11-28,2024-11-30,2,1.029,V444_0,Delivered,AIR   ,0.085,True,False,0.08,0
S000908,V5555_33,PLANT12,PORT09,2024-11-28,2024-11-30,2,1.029,V444_0,Delivered,AIR   ,1.499,True,False,1.46,0
S000908,V5555_33,PLANT12,PORT09,2024-11-28,2024-11-30,2,1.029,V444_0,Delivered,AIR   ,0.05,True,False,0.05,0
S000909,V5555_33,PLANT12,PORT09,2024-10-10,2024-10-13,3,7.202,V444_0,Delivered,AIR   ,3.455,True,False,0.48,1
S000909,V5555_33,PLANT12,PORT09,2024-10-10,2024-10-13,3,7.202,V444_0,Delivered,AIR   ,0.593,True,False,0.08,1
S000909,V5555_33,PLANT12,PORT09,2024-10-10,2024-10-13,3,7.202,V444_0,Delivered,AIR   ,1.499,True,False,0.21,1
S000909,V5555_33,PLANT12,PORT09,2024-10-10,2024-10-13,3,7.202,V444_0,Delivered,AIR   ,0.349,True,False,0.05,1
S000909,V5555_33,PLANT12,PORT09,2024-10-10,2024-10-12,2,7.202,V444_0,Delivered,AIR   ,3.455,True,False,0.48,0
S000909,V5555_33,PLANT12,PORT09,2024-10-10,2024-10-12,2,7.202,V444_0,Delivered,AIR   ,0.593,True,False,0.08,0
S000909,V5555_33,PLANT12,PORT09,2024-10-10,2024-10-12,2,7.202,V444_0,Delivered,AIR   ,1.499,True,False,0.21,0
S000909,V5555_33,PLANT12,PORT09,2024-10-10,2024-10-12,2,7.202,V444_0,Delivered,AIR   ,0.349,True,False,0.05,0
S000910,V5555_33,PLANT12,PORT09,2024-11-17,2024-11-20,3,1.029,V444_0,Delivered,AIR   ,3.455,True,False,3.36,1
S000910,V5555_33,PLANT12,PORT09,2024-11-17,2024-11-20,3,1.029,V444_0,Delivered,AIR   ,0.085,True,False,0.08,1
S000910,V5555_33,PLANT12,PORT09,2024-11-17,2024-11-20,3,1.029,V444_0,Delivered,AIR   ,1.499,True,True,1.46,1
S000910,V5555_33,PLANT12,PORT09,2024-11-17,2024-11-20,3,1.029,V444_0,Delivered,AIR   ,1.499,True,False,1.46,1
S000910,V5555_33,PLANT12,PORT09,2024-11-17,2024-11-20,3,1.029,V444_0,Delivered,AIR   ,0.05,True,False,0.05,1
S000910,V5555_33,PLANT12,PORT09,2024-11-17,2024-11-19,2,1.029,V444_0,Delivered,AIR   ,3.455,True,False,3.36,0
S000910,V5555_33,PLANT12,PORT09,2024-11-17,2024-11-19,2,1.029,V444_0,Delivered,AIR   ,0.085,True,False,0.08,0
S000910,V5555_33,PLANT12,PORT09,2024-11-17,2024-11-19,2,1.029,V444_0,Delivered,AIR   ,1.499,True,False,1.46,0
S000910,V5555_33,PLANT12,PORT09,2024-11-17,2024-11-19,2,1.029,V444_0,Delivered,AIR   ,0.05,True,False,0.05,0
S000911,V5555_33,PLANT12,PORT09,2024-09-07,2024-09-10,3,2.058,V444_0,Delivered,AIR   ,3.455,True,False,1.68,1
S000911,V5555_33,PLANT12,PORT09,2024-09-07,2024-09-10,3,2.058,V444_0,Delivered,AIR   ,0.17,True,False,0.08,1
S000911,V5555_33,PLANT12,PORT09,2024-09-07,2024-09-10,3,2.058,V444_0,Delivered,AIR   ,1.499,True,False,0.73,1
S000911,V5555_33,PLANT12,PORT09,2024-09-07,2024-09-10,3,2.058,V444_0,Delivered,AIR   ,0.1,True,False,0.05,1
S000911,V5555_33,PLANT12,PORT09,2024-09-07,2024-09-09,2,2.058,V444_0,Delivered,AIR   ,3.455,True,False,1.68,0
S000911,V5555_33,PLANT12,PORT09,2024-09-07,2024-09-09,2,2.058,V444_0,Delivered,AIR   ,0.17,True,False,0.08,0
S000911,V5555_33,PLANT12,PORT09,2024-09-07,2024-09-09,2,2.058,V444_0,Delivered,AIR   ,1.499,True,False,0.73,0
S000911,V5555_33,PLANT12,PORT09,2024-09-07,2024-09-09,2,2.058,V444_0,Delivered,AIR   ,0.1,True,False,0.05,0
S000912,V5555_33,PLANT12,PORT09,2024-10-03,2024-10-06,3,12.375,V444_0,Delivered,AIR   ,3.455,True,False,0.28,1
S000912,V5555_33,PLANT12,PORT09,2024-10-03,2024-10-06,3,12.375,V444_0,Delivered,AIR   ,1.02,True,False,0.08,1
S000912,V5555_33,PLANT12,PORT09,2024-10-03,2024-10-06,3,12.375,V444_0,Delivered,AIR   ,1.499,True,False,0.12,1
S000912,V5555_33,PLANT12,PORT09,2024-10-03,2024-10-06,3,12.375,V444_0,Delivered,AIR   ,0.599,True,False,0.05,1
S000912,V5555_33,PLANT12,PORT09,2024-10-03,2024-10-05,2,12.375,V444_0,Delivered,AIR   ,3.455,True,False,0.28,0
S000912,V5555_33,PLANT12,PORT09,2024-10-03,2024-10-05,2,12.375,V444_0,Delivered,AIR   ,1.02,True,False,0.08,0
S000912,V5555_33,PLANT12,PORT09,2024-10-03,2024-10-05,2,12.375,V444_0,Delivered,AIR   ,1.499,True,False,0.12,0
S000912,V5555_33,PLANT12,PORT09,2024-10-03,2024-10-05,2,12.375,V444_0,Delivered,AIR   ,0.599,True,False,0.05,0
S000913,V5555_33,PLANT12,PORT09,2024-09-24,2024-09-27,3,1.029,V444_0,Delivered,AIR   ,3.455,True,False,3.36,1
S000913,V5555_33,PLANT12,PORT09,2024-09-24,2024-09-27,3,1.029,V444_0,Delivered,AIR   ,0.085,True,False,0.08,1
S000913,V5555_33,PLANT12,PORT09,2024-09-24,2024-09-27,3,1.029,V444_0,Delivered,AIR   ,1.499,True,False,1.46,1
S000913,V5555_33,PLANT12,PORT09,2024-09-24,2024-09-27,3,1.029,V444_0,Delivered,AIR   ,0.05,True,False,0.05,1
S000913,V5555_33,PLANT12,PORT09,2024-09-24,2024-09-26,2,1.029,V444_0,Delivered,AIR   ,3.455,True,False,3.36,0
S000913,V5555_33,PLANT12,PORT09,2024-09-24,2024-09-26,2,1.029,V444_0,Delivered,AIR   ,0.085,True,False,0.08,0
S000913,V5555_33,PLANT12,PORT09,2024-09-24,2024-09-26,2,1.029,V444_0,Delivered,AIR   ,1.499,True,False,1.46,0
S000913,V5555_33,PLANT12,PORT09,2024-09-24,2024-09-26,2,1.029,V444_0,Delivered,AIR   ,0.05,True,False,0.05,0
S000914,V5555_33,PLANT12,PORT09,2023-12-27,2023-12-30,3,2.058,V444_0,Delivered,AIR   ,3.455,True,False,1.68,1
S000914,V5555_33,PLANT12,PORT09,2023-12-27,2023-12-30,3,2.058,V444_0,Delivered,AIR   ,0.17,True,False,0.08,1
S000914,V5555_33,PLANT12,PORT09,2023-12-27,2023-12-30,3,2.058,V444_0,Delivered,AIR   ,1.499,True,False,0.73,1
S000914,V5555_33,PLANT12,PORT09,2023-12-27,2023-12-30,3,2.058,V444_0,Delivered,AIR   ,0.1,True,False,0.05,1
S000914,V5555_33,PLANT12,PORT09,2023-12-27,2023-12-29,2,2.058,V444_0,Delivered,AIR   ,3.455,True,False,1.68,0
S000914,V5555_33,PLANT12,PORT09,2023-12-27,2023-12-29,2,2.058,V444_0,Delivered,AIR   ,0.17,True,False,0.08,0
S000914,V5555_33,PLANT12,PORT09,2023-12-27,2023-12-29,2,2.058,V444_0,Delivered,AIR   ,1.499,True,False,0.73,0
S000914,V5555_33,PLANT12,PORT09,2023-12-27,2023-12-29,2,2.058,V444_0,Delivered,AIR   ,0.1,True,False,0.05,0
S000915,V5555_33,PLANT12,PORT09,2024-12-09,2024-12-12,3,3.861,V444_0,Delivered,AIR   ,3.455,True,False,0.89,1
S000915,V5555_33,PLANT12,PORT09,2024-12-09,2024-12-12,3,3.861,V444_0,Delivered,AIR   ,0.318,True,False,0.08,1
S000915,V5555_33,PLANT12,PORT09,2024-12-09,2024-12-12,3,3.861,V444_0,Delivered,AIR   ,1.499,True,False,0.39,1
S000915,V5555_33,PLANT12,PORT09,2024-12-09,2024-12-12,3,3.861,V444_0,Delivered,AIR   ,0.187,True,False,0.05,1
S000915,V5555_33,PLANT12,PORT09,2024-12-09,2024-12-11,2,3.861,V444_0,Delivered,AIR   ,3.455,True,False,0.89,0
S000915,V5555_33,PLANT12,PORT09,2024-12-09,2024-12-11,2,3.861,V444_0,Delivered,AIR   ,0.318,True,False,0.08,0
S000915,V5555_33,PLANT12,PORT09,2024-12-09,2024-12-11,2,3.861,V444_0,Delivered,AIR   ,1.499,True,False,0.39,0
S000915,V5555_33,PLANT12,PORT09,2024-12-09,2024-12-11,2,3.861,V444_0,Delivered,AIR   ,0.187,True,False,0.05,0
S000916,V5555_33,PLANT12,PORT09,2024-05-18,2024-05-21,3,15.442,V444_0,Delivered,AIR   ,3.455,True,True,0.22,1
S000916,V5555_33,PLANT12,PORT09,2024-05-18,2024-05-21,3,15.442,V444_0,Delivered,AIR   ,1.272,True,False,0.08,1
S000916,V5555_33,PLANT12,PORT09,2024-05-18,2024-05-21,3,15.442,V444_0,Delivered,AIR   ,3.455,True,False,0.22,1
S000916,V5555_33,PLANT12,PORT09,2024-05-18,2024-05-21,3,15.442,V444_0,Delivered,AIR   ,1.499,True,False,0.1,1
S000916,V5555_33,PLANT12,PORT09,2024-05-18,2024-05-21,3,15.442,V444_0,Delivered,AIR   ,1.499,True,True,0.1,1
S000916,V5555_33,PLANT12,PORT09,2024-05-18,2024-05-21,3,15.442,V444_0,Delivered,AIR   ,0.747,True,False,0.05,1
S000916,V5555_33,PLANT12,PORT09,2024-05-18,2024-05-20,2,15.442,V444_0,Delivered,AIR   ,3.455,True,False,0.22,0
S000916,V5555_33,PLANT12,PORT09,2024-05-18,2024-05-20,2,15.442,V444_0,Delivered,AIR   ,1.272,True,False,0.08,0
S000916,V5555_33,PLANT12,PORT09,2024-05-18,2024-05-20,2,15.442,V444_0,Delivered,AIR   ,1.499,True,False,0.1,0
S000916,V5555_33,PLANT12,PORT09,2024-05-18,2024-05-20,2,15.442,V444_0,Delivered,AIR   ,0.747,True,False,0.05,0
S000917,V5555_33,PLANT12,PORT09,2024-08-03,2024-08-06,3,3.861,V444_0,Delivered,AIR   ,3.455,True,False,0.89,1
S000917,V5555_33,PLANT12,PORT09,2024-08-03,2024-08-06,3,3.861,V444_0,Delivered,AIR   ,0.318,True,False,0.08,1
S000917,V5555_33,PLANT12,PORT09,2024-08-03,2024-08-06,3,3.861,V444_0,Delivered,AIR   ,1.499,True,False,0.39,1
S000917,V5555_33,PLANT12,PORT09,2024-08-03,2024-08-06,3,3.861,V444_0,Delivered,AIR   ,0.187,True,False,0.05,1
S000917,V5555_33,PLANT12,PORT09,2024-08-03,2024-08-05,2,3.861,V444_0,Delivered,AIR   ,3.455,True,False,0.89,0
S000917,V5555_33,PLANT12,PORT09,2024-08-03,2024-08-05,2,3.861,V444_0,Delivered,AIR   ,0.318,True,False,0.08,0
S000917,V5555_33,PLANT12,PORT09,2024-08-03,2024-08-05,2,3.861,V444_0,Delivered,AIR   ,1.499,True,False,0.39,0
S000917,V5555_33,PLANT12,PORT09,2024-08-03,2024-08-05,2,3.861,V444_0,Delivered,AIR   ,0.187,True,False,0.05,0
S000918,V5555_33,PLANT12,PORT09,2023-11-14,2023-11-17,3,3.861,V444_0,Delivered,AIR   ,3.455,True,False,0.89,1
S000918,V5555_33,PLANT12,PORT09,2023-11-14,2023-11-17,3,3.861,V444_0,Delivered,AIR   ,0.318,True,False,0.08,1
S000918,V5555_33,PLANT12,PORT09,2023-11-14,2023-11-17,3,3.861,V444_0,Delivered,AIR   ,1.499,True,False,0.39,1
S000918,V5555_33,PLANT12,PORT09,2023-11-14,2023-11-17,3,3.861,V444_0,Delivered,AIR   ,0.187,True,False,0.05,1
S000918,V5555_33,PLANT12,PORT09,2023-11-14,2023-11-16,2,3.861,V444_0,Delivered,AIR   ,3.455,True,False,0.89,0
S000918,V5555_33,PLANT12,PORT09,2023-11-14,2023-11-16,2,3.861,V444_0,Delivered,AIR   ,0.318,True,False,0.08,0
S000918,V5555_33,PLANT12,PORT09,2023-11-14,2023-11-16,2,3.861,V444_0,Delivered,AIR   ,1.499,True,False,0.39,0
S000918,V5555_33,PLANT12,PORT09,2023-11-14,2023-11-16,2,3.861,V444_0,Delivered,AIR   ,0.187,True,False,0.05,0
S000919,V5555_33,PLANT12,PORT09,2024-02-28,2024-03-02,3,3.861,V444_0,Delivered,AIR   ,3.455,True,False,0.89,1
S000919,V5555_33,PLANT12,PORT09,2024-02-28,2024-03-02,3,3.861,V444_0,Delivered,AIR   ,0.318,True,False,0.08,1
S000919,V5555_33,PLANT12,PORT09,2024-02-28,2024-03-02,3,3.861,V444_0,Delivered,AIR   ,1.499,True,False,0.39,1
S000919,V5555_33,PLANT12,PORT09,2024-02-28,2024-03-02,3,3.861,V444_0,Delivered,AIR   ,0.187,True,False,0.05,1
S000919,V5555_33,PLANT12,PORT09,2024-02-28,2024-03-01,2,3.861,V444_0,Delivered,AIR   ,3.455,True,False,0.89,0
S000919,V5555_33,PLANT12,PORT09,2024-02-28,2024-03-01,2,3.861,V444_0,Delivered,AIR   ,0.318,True,False,0.08,0
S000919,V5555_33,PLANT12,PORT09,2024-02-28,2024-03-01,2,3.861,V444_0,Delivered,AIR   ,1.499,True,False,0.39,0
S000919,V5555_33,PLANT12,PORT09,2024-02-28,2024-03-01,2,3.861,V444_0,Delivered,AIR   ,1.499,True,True,0.39,0
S000919,V5555_33,PLANT12,PORT09,2024-02-28,2024-03-01,2,3.861,V444_0,Delivered,AIR   ,0.187,True,True,0.05,0
S000920,V5555_33,PLANT12,PORT09,2023-09-14,2023-09-17,3,3.861,V444_0,Delivered,AIR   ,3.455,True,False,0.89,1
S000920,V5555_33,PLANT12,PORT09,2023-09-14,2023-09-17,3,3.861,V444_0,Delivered,AIR   ,0.318,True,False,0.08,1
S000920,V5555_33,PLANT12,PORT09,2023-09-14,2023-09-17,3,3.861,V444_0,Delivered,AIR   ,1.499,True,False,0.39,1
S000920,V5555_33,PLANT12,PORT09,2023-09-14,2023-09-17,3,3.861,V444_0,Delivered,AIR   ,0.187,True,False,0.05,1
S000920,V5555_33,PLANT12,PORT09,2023-09-14,2023-09-16,2,3.861,V444_0,Delivered,AIR   ,3.455,True,False,0.89,0
S000920,V5555_33,PLANT12,PORT09,2023-09-14,2023-09-16,2,3.861,V444_0,Delivered,AIR   ,0.318,True,False,0.08,0
S000920,V5555_33,PLANT12,PORT09,2023-09-14,2023-09-16,2,3.861,V444_0,Delivered,AIR   ,1.499,True,False,0.39,0
S000920,V5555_33,PLANT12,PORT09,2023-09-14,2023-09-16,2,3.861,V444_0,Delivered,AIR   ,0.187,True,False,0.05,0
S000921,V5555_33,PLANT12,PORT09,2024-07-17,2024-07-20,3,3.861,V444_0,Delivered,AIR   ,3.455,True,False,0.89,1
S000921,V5555_33,PLANT12,PORT09,2024-07-17,2024-07-20,3,3.861,V444_0,Delivered,AIR   ,0.318,True,False,0.08,1
S000921,V5555_33,PLANT12,PORT09,2024-07-17,2024-07-20,3,3.861,V444_0,Delivered,AIR   ,1.499,True,False,0.39,1
S000921,V5555_33,PLANT12,PORT09,2024-07-17,2024-07-20,3,3.861,V444_0,Delivered,AIR   ,0.187,True,False,0.05,1
S000921,V5555_33,PLANT12,PORT09,2024-07-17,2024-07-19,2,3.861,V444_0,Delivered,AIR   ,3.455,True,False,0.89,0
S000921,V5555_33,PLANT12,PORT09,2024-07-17,2024-07-19,2,3.861,V444_0,Delivered,AIR   ,0.318,True,False,0.08,0
S000921,V5555_33,PLANT12,PORT09,2024-07-17,2024-07-19,2,3.861,V444_0,Delivered,AIR   ,1.499,True,False,0.39,0
S000921,V5555_33,PLANT12,PORT09,2024-07-17,2024-07-19,2,3.861,V444_0,Delivered,AIR   ,0.187,True,False,0.05,0
S000922,V5555_33,PLANT12,PORT09,2023-06-16,2023-06-19,3,3.861,V444_0,Delivered,AIR   ,3.455,True,False,0.89,1
S000922,V5555_33,PLANT12,PORT09,2023-06-16,2023-06-19,3,3.861,V444_0,Delivered,AIR   ,0.318,True,False,0.08,1
S000922,V5555_33,PLANT12,PORT09,2023-06-16,2023-06-19,3,3.861,V444_0,Delivered,AIR   ,1.499,True,False,0.39,1
S000922,V5555_33,PLANT12,PORT09,2023-06-16,2023-06-19,3,3.861,V444_0,Delivered,AIR   ,0.187,True,False,0.05,1
S000922,V5555_33,PLANT12,PORT09,2023-06-16,2023-06-18,2,3.861,V444_0,Delivered,AIR   ,3.455,True,False,0.89,0
S000922,V5555_33,PLANT12,PORT09,2023-06-16,2023-06-18,2,3.861,V444_0,Delivered,AIR   ,0.318,True,False,0.08,0
S000922,V5555_33,PLANT12,PORT09,2023-06-16,2023-06-18,2,3.861,V444_0,Delivered,AIR   ,1.499,True,False,0.39,0
S000922,V5555_33,PLANT12,PORT09,2023-06-16,2023-06-18,2,3.861,V444_0,Delivered,AIR   ,0.187,True,False,0.05,0
S000923,V5555_33,PLANT12,PORT09,2023-01-22,2023-01-25,3,3.861,V444_0,Delivered,AIR   ,3.455,True,False,0.89,1
S000923,V5555_33,PLANT12,PORT09,2023-01-22,2023-01-25,3,3.861,V444_0,Delivered,AIR   ,0.318,True,False,0.08,1
S000923,V5555_33,PLANT12,PORT09,2023-01-22,2023-01-25,3,3.861,V444_0,Delivered,AIR   ,1.499,True,False,0.39,1
S000923,V5555_33,PLANT12,PORT09,2023-01-22,2023-01-25,3,3.861,V444_0,Delivered,AIR   ,0.187,True,False,0.05,1
S000923,V5555_33,PLANT12,PORT09,2023-01-22,2023-01-24,2,3.861,V444_0,Delivered,AIR   ,3.455,True,False,0.89,0
S000923,V5555_33,PLANT12,PORT09,2023-01-22,2023-01-24,2,3.861,V444_0,Delivered,AIR   ,0.318,True,False,0.08,0
S000923,V5555_33,PLANT12,PORT09,2023-01-22,2023-01-24,2,3.861,V444_0,Delivered,AIR   ,1.499,True,False,0.39,0
S000923,V5555_33,PLANT12,PORT09,2023-01-22,2023-01-24,2,3.861,V444_0,Delivered,AIR   ,0.187,True,False,0.05,0
S000924,V5555_33,PLANT12,PORT09,2024-06-20,2024-06-23,3,3.861,V444_0,Delivered,AIR   ,3.455,True,False,0.89,1
S000924,V5555_33,PLANT12,PORT09,2024-06-20,2024-06-23,3,3.861,V444_0,Delivered,AIR   ,0.318,True,False,0.08,1
S000924,V5555_33,PLANT12,PORT09,2024-06-20,2024-06-23,3,3.861,V444_0,Delivered,AIR   ,1.499,True,False,0.39,1
S000924,V5555_33,PLANT12,PORT09,2024-06-20,2024-06-23,3,3.861,V444_0,Delivered,AIR   ,0.187,True,False,0.05,1
S000924,V5555_33,PLANT12,PORT09,2024-06-20,2024-06-22,2,3.861,V444_0,Delivered,AIR   ,3.455,True,False,0.89,0
S000924,V5555_33,PLANT12,PORT09,2024-06-20,2024-06-22,2,3.861,V444_0,Delivered,AIR   ,0.318,True,False,0.08,0
S000924,V5555_33,PLANT12,PORT09,2024-06-20,2024-06-22,2,3.861,V444_0,Delivered,AIR   ,1.499,True,False,0.39,0
S000924,V5555_33,PLANT12,PORT09,2024-06-20,2024-06-22,2,3.861,V444_0,Delivered,AIR   ,0.187,True,False,0.05,0
S000925,V5555_33,PLANT12,PORT09,2023-02-04,2023-02-07,3,25.163,V444_0,Delivered,AIR   ,3.455,True,False,0.14,1
S000925,V5555_33,PLANT12,PORT09,2023-02-04,2023-02-07,3,25.163,V444_0,Delivered,AIR   ,2.073,True,False,0.08,1
S000925,V5555_33,PLANT12,PORT09,2023-02-04,2023-02-07,3,25.163,V444_0,Delivered,AIR   ,1.499,True,False,0.06,1
S000925,V5555_33,PLANT12,PORT09,2023-02-04,2023-02-07,3,25.163,V444_0,Delivered,AIR   ,1.218,True,False,0.05,1
S000925,V5555_33,PLANT12,PORT09,2023-02-04,2023-02-06,2,25.163,V444_0,Delivered,AIR   ,3.455,True,False,0.14,0
S000925,V5555_33,PLANT12,PORT09,2023-02-04,2023-02-06,2,25.163,V444_0,Delivered,AIR   ,2.073,True,False,0.08,0
S000925,V5555_33,PLANT12,PORT09,2023-02-04,2023-02-06,2,25.163,V444_0,Delivered,AIR   ,1.499,True,False,0.06,0
S000925,V5555_33,PLANT12,PORT09,2023-02-04,2023-02-06,2,25.163,V444_0,Delivered,AIR   ,1.218,True,False,0.05,0
S000926,V5555_33,PLANT12,PORT09,2024-09-18,2024-09-21,3,27.884,V444_0,Delivered,AIR   ,3.455,True,False,0.12,1
S000926,V5555_33,PLANT12,PORT09,2024-09-18,2024-09-21,3,27.884,V444_0,Delivered,AIR   ,2.298,True,False,0.08,1
S000926,V5555_33,PLANT12,PORT09,2024-09-18,2024-09-21,3,27.884,V444_0,Delivered,AIR   ,1.499,True,False,0.05,1
S000926,V5555_33,PLANT12,PORT09,2024-09-18,2024-09-21,3,27.884,V444_0,Delivered,AIR   ,1.35,True,False,0.05,1
S000926,V5555_33,PLANT12,PORT09,2024-09-18,2024-09-20,2,27.884,V444_0,Delivered,AIR   ,3.455,True,True,0.12,0
S000926,V5555_33,PLANT12,PORT09,2024-09-18,2024-09-20,2,27.884,V444_0,Delivered,AIR   ,2.298,True,False,0.08,0
S000926,V5555_33,PLANT12,PORT09,2024-09-18,2024-09-20,2,27.884,V444_0,Delivered,AIR   ,3.455,True,False,0.12,0
S000926,V5555_33,PLANT12,PORT09,2024-09-18,2024-09-20,2,27.884,V444_0,Delivered,AIR   ,1.499,True,False,0.05,0
S000926,V5555_33,PLANT12,PORT09,2024-09-18,2024-09-20,2,27.884,V444_0,Delivered,AIR   ,1.35,True,False,0.05,0
S000927,V5555_33,PLANT12,PORT09,2023-07-08,2023-07-11,3,3.861,V444_0,Delivered,AIR   ,3.455,True,False,0.89,1
S000927,V5555_33,PLANT12,PORT09,2023-07-08,2023-07-11,3,3.861,V444_0,Delivered,AIR   ,0.318,True,False,0.08,1
S000927,V5555_33,PLANT12,PORT09,2023-07-08,2023-07-11,3,3.861,V444_0,Delivered,AIR   ,1.499,True,False,0.39,1
S000927,V5555_33,PLANT12,PORT09,2023-07-08,2023-07-11,3,3.861,V444_0,Delivered,AIR   ,1.499,True,True,0.39,1
S000927,V5555_33,PLANT12,PORT09,2023-07-08,2023-07-11,3,3.861,V444_0,Delivered,AIR   ,0.187,True,False,0.05,1
S000927,V5555_33,PLANT12,PORT09,2023-07-08,2023-07-10,2,3.861,V444_0,Delivered,AIR   ,3.455,True,False,0.89,0
S000927,V5555_33,PLANT12,PORT09,2023-07-08,2023-07-10,2,3.861,V444_0,Delivered,AIR   ,0.318,True,False,0.08,0
